Model:	LI-7500A Open Path CO2/H2O Analyzer
SN:	75H-2651
Instrument:	AIU-1552
File Type:	2
Software Version:	7.5.0
Timestamp:	10:54:56
Timezone:	Asia/Kuala_Lumpur
DATAH	Seconds	Nanoseconds	Sequence Number	Diagnostic Value	Diagnostic Value 2	Date	Time	CO2 Absorptance	H2O Absorptance	CO2 (mmol/m^3)	CO2 (mg/m^3)	H2O (mmol/m^3)	H2O (g/m^3)	Temperature (C)	Pressure (kPa)	Aux 1 - U (m/s)	Aux 2 - V (m/s)	Aux 3 - W (m/s)	Aux 4 - Ts (K)	Cooler Voltage (V)	Vin SmartFlux (V)	CO2 (umol/mol)	H2O (mmol/mol)	Dew Point (C)	CO2 Signal Strength	H2O Sample	H2O Reference	CO2 Sample	CO2 Reference	CHK
DATA	1449024906	600000000	169974462	255	1	2015-12-02	10:55:06:600	0.0863255	0.127484	15.8094	695.612	1272.27	22.9008	30.3213	101.152	0.639889	0.598785	0.0269346	304.073	2.29486	0	394.297	31.7313	25.1135	98.9461	39209	39202	38752	39368	117
DATA	1449024906	700000000	169974492	255	1	2015-12-02	10:55:06:700	0.086359	0.126997	15.8173	695.961	1265.31	22.7756	30.3213	101.152	0.651096	0.628677	0.0368986	304.073	2.29475	0	394.496	31.5579	25.0855	98.9472	39217	39202	38752	39368	102
DATA	1449024906	800000000	169974522	255	1	2015-12-02	10:55:06:800	0.086393	0.126789	15.8255	696.321	1262.38	22.7228	30.3213	101.152	0.63615	0.598785	0.0331621	304.054	2.29496	0	394.722	31.4864	24.9734	98.9475	39233	39203	38750	39368	  7
DATA	1449024906	900000000	169974552	255	1	2015-12-02	10:55:06:900	0.0864148	0.126554	15.8303	696.535	1258.99	22.6618	30.3174	101.152	0.621204	0.613731	0.0300484	304.011	2.29475	0	394.82	31.4001	24.9929	98.9472	39229	39203	38750	39369	 30
DATA	1449024907	0	169974582	255	1	2015-12-02	10:55:07:000	0.0864209	0.126614	15.8318	696.599	1259.85	22.6773	30.3174	101.152	0.647362	0.61747	0.0231977	303.905	2.29486	0	394.856	31.4215	24.9678	98.9511	39231	39204	38752	39370	193
DATA	1449024907	100000000	169974612	255	1	2015-12-02	10:55:07:100	0.0864071	0.126587	15.8284	696.451	1259.44	22.6699	30.3174	101.152	0.639889	0.598785	0.0269346	303.948	2.29496	0	394.756	31.41	25.0171	98.9525	39224	39204	38752	39369	 38
DATA	1449024907	200000000	169974642	255	1	2015-12-02	10:55:07:200	0.0864077	0.126743	15.8287	696.462	1261.69	22.7105	30.3134	101.152	0.595051	0.572632	0.0256891	304.004	2.29496	0	394.774	31.4672	25.0687	98.9525	39186	39203	38754	39370	 99
DATA	1449024907	300000000	169974672	255	1	2015-12-02	10:55:07:300	0.0863585	0.127688	15.8172	695.955	1275.21	22.9537	30.3134	101.152	0.576366	0.553946	0.0225749	303.973	2.29496	0	394.493	31.8047	25.2499	98.9475	39155	39202	38755	39367	153
DATA	1449024907	400000000	169974702	255	1	2015-12-02	10:55:07:400	0.0862865	0.128316	15.8002	695.211	1284.22	23.1159	30.3134	101.157	0.550209	0.531527	0.0319166	304.06	2.29496	0	394.064	32.0289	25.2177	98.9475	39227	39203	38750	39369	 16
DATA	1449024907	500000000	169974732	255	1	2015-12-02	10:55:07:500	0.0864396	0.126642	15.8362	696.792	1260.26	22.6847	30.3095	101.152	0.628677	0.598785	0.0331621	304.229	2.29496	0	394.96	31.4314	25.069	98.9475	39231	39203	38749	39368	 33
DATA	1449024907	600000000	169974762	255	1	2015-12-02	10:55:07:600	0.0864368	0.12652	15.8354	696.759	1258.5	22.6529	30.3056	101.152	0.624943	0.546473	0.0325394	304.166	2.29496	0	394.928	31.3864	24.9717	98.9475	39229	39202	38750	39368	 42
DATA	1449024907	700000000	169974792	255	1	2015-12-02	10:55:07:700	0.0864291	0.126647	15.8337	696.683	1260.32	22.6858	30.3056	101.152	0.621204	0.539	0.0368986	304.26	2.29486	0	394.891	31.4323	24.9883	98.9436	39224	39201	38748	39367	181
DATA	1449024907	800000000	169974822	255	1	2015-12-02	10:55:07:800	0.0864436	0.126752	15.8369	696.821	1261.8	22.7123	30.3017	101.152	0.609997	0.482952	0.0393896	304.341	2.29475	0	394.949	31.4674	25.0685	98.9396	39223	39201	38748	39366	 91
DATA	1449024907	900000000	169974852	255	1	2015-12-02	10:55:07:900	0.0864294	0.126698	15.8337	696.684	1261.05	22.6988	30.3017	101.152	0.602524	0.512844	0.0443716	304.384	2.29475	0	394.884	31.4497	25.0499	98.9346	39203	39199	38747	39365	150
DATA	1449024908	0	169974882	255	1	2015-12-02	10:55:08:000	0.0864145	0.127168	15.8301	696.526	1267.76	22.8197	30.2978	101.152	0.606258	0.512844	0.0449944	304.21	2.29475	0	394.79	31.6169	25.1514	98.9396	39176	39200	38749	39365	153
DATA	1449024908	100000000	169974912	255	1	2015-12-02	10:55:08:100	0.0863629	0.127711	15.8181	695.995	1275.52	22.9594	30.2978	101.157	0.632416	0.535263	0.0375214	304.079	2.29475	0	394.486	31.8102	25.1519	98.9321	39221	39197	38744	39363	111
DATA	1449024908	200000000	169974942	255	1	2015-12-02	10:55:08:200	0.0864525	0.126606	15.8389	696.913	1259.71	22.6747	30.2978	101.157	0.609997	0.486689	0.0400124	303.979	2.29475	0	394.99	31.4144	24.9884	98.9371	39233	39199	38746	39365	127
DATA	1449024908	300000000	169974972	255	1	2015-12-02	10:55:08:300	0.0864504	0.126553	15.8386	696.9	1258.98	22.6616	30.2939	101.152	0.595051	0.482952	0.0387669	304.141	2.29486	0	394.997	31.3975	25.1614	98.936	39210	39198	38748	39364	  3
DATA	1449024908	400000000	169975002	255	1	2015-12-02	10:55:08:400	0.0863997	0.126906	15.8267	696.375	1264.01	22.7521	30.2939	101.157	0.561419	0.479216	0.0375214	303.973	2.29486	0	394.69	31.5222	25.1617	98.9411	39166	39200	38750	39366	 50
DATA	1449024908	500000000	169975032	255	1	2015-12-02	10:55:08:500	0.0863677	0.128049	15.819	696.038	1280.36	23.0466	30.2939	101.152	0.591312	0.486689	0.0281801	304.011	2.29486	0	394.499	31.93	25.2404	98.9385	39171	39199	38749	39365	226
DATA	1449024908	600000000	169975062	255	1	2015-12-02	10:55:08:600	0.0863864	0.127852	15.8234	696.231	1277.54	22.9957	30.2899	101.152	0.587578	0.535263	0.0275574	304.073	2.29486	0	394.605	31.8593	25.2499	98.9385	39160	39200	38750	39365	145
DATA	1449024908	700000000	169975092	255	1	2015-12-02	10:55:08:700	0.0863509	0.128072	15.8151	695.866	1280.69	23.0525	30.2899	101.152	0.553946	0.531527	0.0256891	304.166	2.29496	0	394.398	31.9379	25.255	98.9425	39162	39199	38750	39366	 98
DATA	1449024908	800000000	169975122	255	1	2015-12-02	10:55:08:800	0.0863699	0.128054	15.8196	696.061	1280.43	23.0478	30.286	101.152	0.557682	0.557682	0.0269346	304.123	2.29496	0	394.505	31.9312	25.2794	98.9425	39158	39200	38749	39366	 74
DATA	1449024908	900000000	169975152	255	1	2015-12-02	10:55:08:900	0.0863874	0.128138	15.8238	696.248	1281.68	23.0702	30.286	101.157	0.576366	0.553946	0.0269346	304.06	2.29506	0	394.628	31.9635	25.2207	98.9464	39189	39199	38747	39366	 52
DATA	1449024909	0	169975182	255	1	2015-12-02	10:55:09:000	0.0864236	0.127448	15.8321	696.612	1271.75	22.8915	30.286	101.152	0.595051	0.546473	0.0275574	304.079	2.29506	0	394.809	31.7139	25.1843	98.9439	39184	39200	38749	39366	188
DATA	1449024909	100000000	169975212	255	1	2015-12-02	10:55:09:100	0.0864002	0.12751	15.8267	696.376	1272.64	22.9075	30.286	101.157	0.580105	0.553946	0.0256891	304.054	2.29496	0	394.68	31.7365	25.1386	98.9425	39198	39201	38749	39366	215
DATA	1449024909	200000000	169975242	255	1	2015-12-02	10:55:09:200	0.0864194	0.127243	15.8313	696.577	1268.83	22.839	30.2821	101.152	0.576366	0.557682	0.0250664	304.048	2.29496	0	394.793	31.6415	25.0903	98.9425	39199	39200	38748	39366	 70
DATA	1449024909	300000000	169975272	255	1	2015-12-02	10:55:09:300	0.086414	0.127249	15.8301	696.524	1268.92	22.8406	30.2782	101.152	0.580105	0.557682	0.0244436	304.048	2.29496	0	394.771	31.6445	25.1349	98.9425	39198	39200	38747	39366	 53
DATA	1449024909	400000000	169975302	255	1	2015-12-02	10:55:09:400	0.0864571	0.127224	15.84	696.961	1268.55	22.8339	30.2744	101.152	0.598785	0.486689	0.0337849	304.073	2.29496	0	395.004	31.634	25.1426	98.9425	39184	39200	38749	39366	234
DATA	1449024909	500000000	169975332	255	1	2015-12-02	10:55:09:500	0.086394	0.127582	15.8253	696.313	1273.67	22.9261	30.2744	101.152	0.591312	0.542736	0.0275574	304.073	2.29496	0	394.636	31.7616	25.175	98.945	39189	39200	38748	39366	216
DATA	1449024909	600000000	169975362	255	1	2015-12-02	10:55:09:600	0.0864116	0.127436	15.8293	696.491	1271.58	22.8884	30.2744	101.152	0.591312	0.542736	0.0275574	304.073	2.29496	0	394.727	31.7085	25.1633	98.9374	39181	39199	38748	39365	136
DATA	1449024909	700000000	169975392	255	1	2015-12-02	10:55:09:700	0.0863931	0.127591	15.825	696.298	1273.79	22.9283	30.2704	101.157	0.572632	0.512844	0.0275574	304.054	2.29496	0	394.612	31.7634	25.1885	98.9374	39178	39198	38748	39364	103
DATA	1449024909	800000000	169975422	255	1	2015-12-02	10:55:09:800	0.086389	0.127618	15.8241	696.262	1274.2	22.9355	30.2704	101.157	0.553946	0.471743	0.0312939	304.067	2.29496	0	394.602	31.7742	25.1532	98.9349	39184	39197	38746	39363	 26
DATA	1449024909	900000000	169975452	255	1	2015-12-02	10:55:09:900	0.086398	0.127522	15.8264	696.361	1272.84	22.9112	30.2665	101.152	0.539	0.486689	0.0406351	304.085	2.29496	0	394.668	31.7413	25.1647	98.9374	39191	39198	38747	39364	195
DATA	1449024910	0	169975482	255	1	2015-12-02	10:55:10:000	0.0864053	0.127361	15.828	696.43	1270.51	22.8692	30.2665	101.152	0.546473	0.475479	0.0350304	304.067	2.29496	0	394.692	31.682	25.1385	98.9374	39189	39198	38746	39364	 82
DATA	1449024910	100000000	169975512	255	1	2015-12-02	10:55:10:100	0.0864078	0.127427	15.8286	696.458	1271.47	22.8865	30.2665	101.157	0.546473	0.497898	0.0425034	304.104	2.29496	0	394.714	31.7063	25.1712	98.9349	39168	39197	38747	39364	125
DATA	1449024910	200000000	169975542	255	1	2015-12-02	10:55:10:200	0.0863849	0.127886	15.8232	696.221	1278.05	23.0048	30.2626	101.157	0.561419	0.482952	0.0375214	304.11	2.29496	0	394.58	31.8703	25.2952	98.9349	39154	39197	38749	39363	  0
DATA	1449024910	300000000	169975572	255	1	2015-12-02	10:55:10:300	0.086329	0.128113	15.8101	695.645	1281.29	23.0633	30.2626	101.157	0.598785	0.490425	0.0362759	304.092	2.29496	0	394.243	31.9505	25.2395	98.9374	39167	39198	38748	39364	 61
DATA	1449024910	400000000	169975602	255	1	2015-12-02	10:55:10:400	0.0863852	0.127876	15.8232	696.223	1277.9	23.0022	30.2626	101.152	0.591312	0.501635	0.0368986	304.141	2.29496	0	394.572	31.866	25.2359	98.9374	39169	39199	38749	39364	  4
DATA	1449024910	500000000	169975632	255	1	2015-12-02	10:55:10:500	0.0863487	0.127879	15.8147	695.845	1277.92	23.0026	30.2587	101.152	0.609997	0.497898	0.0456171	304.185	2.29496	0	394.349	31.8659	25.2584	98.9374	39162	39198	38749	39363	175
DATA	1449024910	600000000	169975662	255	1	2015-12-02	10:55:10:600	0.0863136	0.127931	15.8066	695.488	1278.67	23.0161	30.2548	101.152	0.621204	0.557682	0.0362759	304.191	2.29506	0	394.145	31.8844	25.2146	98.9388	39173	39198	38751	39364	108
DATA	1449024910	700000000	169975692	255	1	2015-12-02	10:55:10:700	0.0862922	0.127755	15.8016	695.27	1276.15	22.9708	30.2548	101.157	0.624943	0.602524	0.0400124	304.141	2.29496	0	394.016	31.8212	25.2112	98.9374	39171	39199	38750	39364	 19
DATA	1449024910	800000000	169975722	255	1	2015-12-02	10:55:10:800	0.0863296	0.127835	15.8104	695.657	1277.31	22.9917	30.2548	101.152	0.598785	0.621204	0.0418806	304.173	2.29496	0	394.245	31.8509	25.2258	98.9414	39166	39199	38749	39365	133
DATA	1449024910	900000000	169975752	255	1	2015-12-02	10:55:10:900	0.086378	0.127919	15.8216	696.149	1278.51	23.0131	30.2509	101.152	0.587578	0.557682	0.0449944	304.173	2.29496	0	394.519	31.8802	25.2253	98.9374	39183	39198	38748	39364	 91
DATA	1449024911	0	169975782	255	1	2015-12-02	10:55:11:000	0.0863526	0.127555	15.8158	695.896	1273.31	22.9196	30.2509	101.152	0.583839	0.546473	0.0443716	304.166	2.29496	0	394.38	31.7509	25.1784	98.9349	39176	39198	38750	39363	213
DATA	1449024911	100000000	169975812	255	1	2015-12-02	10:55:11:100	0.0863138	0.127664	15.8068	695.499	1274.86	22.9475	30.2509	101.152	0.557682	0.546473	0.0368986	304.135	2.29496	0	394.15	31.7893	25.1974	98.9349	39162	39196	38749	39363	102
DATA	1449024911	200000000	169975842	255	1	2015-12-02	10:55:11:200	0.086338	0.127963	15.8123	695.74	1279.15	23.0247	30.247	101.152	0.565159	0.546473	0.0375214	304.123	2.29506	0	394.28	31.8956	25.1844	98.9338	39181	39196	38745	39362	148
DATA	1449024911	300000000	169975872	255	1	2015-12-02	10:55:11:300	0.0863924	0.127524	15.825	696.3	1272.85	22.9113	30.2431	101.152	0.580105	0.542736	0.0356531	304.179	2.29496	0	394.595	31.7385	25.0822	98.9299	39205	39196	38741	39361	192
DATA	1449024911	400000000	169975902	255	1	2015-12-02	10:55:11:400	0.0864389	0.12709	15.8359	696.781	1266.65	22.7998	30.2431	101.157	0.595051	0.52779	0.0356531	304.123	2.29496	0	394.87	31.5841	25.1231	98.9274	39176	39195	38744	39360	225
DATA	1449024911	500000000	169975932	255	1	2015-12-02	10:55:11:500	0.0863824	0.127635	15.8227	696.199	1274.46	22.9403	30.2431	101.152	0.595051	0.524054	0.0344076	304.141	2.29506	0	394.541	31.7788	25.1744	98.9288	39185	39195	38743	39361	 93
DATA	1449024911	600000000	169975962	255	1	2015-12-02	10:55:11:600	0.0864082	0.127419	15.8286	696.46	1271.34	22.8841	30.2392	101.157	0.539	0.501635	0.0375214	304.11	2.29496	0	394.674	31.6998	25.1715	98.9324	39186	39196	38750	39362	110
DATA	1449024911	700000000	169975992	255	1	2015-12-02	10:55:11:700	0.0862693	0.127379	15.7964	695.04	1270.76	22.8738	30.2353	101.157	0.505371	0.557682	0.0387669	304.123	2.29496	0	393.863	31.685	25.1381	98.9349	39194	39196	38747	39363	 52
DATA	1449024911	800000000	169976022	255	1	2015-12-02	10:55:11:800	0.0863578	0.127165	15.817	695.946	1267.71	22.8187	30.2353	101.152	0.482952	0.531527	0.0387669	304.085	2.29486	0	394.375	31.6085	25.1139	98.931	39200	39196	38751	39362	  9
DATA	1449024911	900000000	169976052	255	1	2015-12-02	10:55:11:900	0.0862473	0.127082	15.7914	694.824	1266.53	22.7976	30.2353	101.152	0.449324	0.602524	0.0337849	304.085	2.29486	0	393.747	31.58	25.0805	98.931	39202	39197	38753	39362	203
DATA	1449024912	0	169976082	255	1	2015-12-02	10:55:12:000	0.0862075	0.12706	15.7822	694.417	1266.21	22.7918	30.2314	101.152	0.445587	0.583839	0.0375214	304.098	2.29486	0	393.512	31.5716	25.066	98.9349	39202	39197	38753	39363	112
DATA	1449024912	100000000	169976112	255	1	2015-12-02	10:55:12:100	0.086231	0.127109	15.7876	694.654	1266.91	22.8044	30.2314	101.152	0.460533	0.553946	0.0400124	304.123	2.29486	0	393.639	31.5884	25.0698	98.9335	39200	39198	38754	39363	 18
DATA	1449024912	200000000	169976142	255	1	2015-12-02	10:55:12:200	0.0862125	0.127178	15.7832	694.463	1267.89	22.822	30.2275	101.152	0.445587	0.565159	0.0400124	304.11	2.29496	0	393.526	31.6125	25.1327	98.9349	39195	39197	38754	39362	239
DATA	1449024912	300000000	169976172	255	1	2015-12-02	10:55:12:300	0.0861969	0.127163	15.7797	694.306	1267.69	22.8184	30.2275	101.157	0.445587	0.553946	0.0337849	304.135	2.29496	0	393.438	31.6075	25.0665	98.9349	39205	39198	38756	39364	149
DATA	1449024912	400000000	169976202	255	1	2015-12-02	10:55:12:400	0.0861851	0.127058	15.7771	694.194	1266.2	22.7917	30.2275	101.152	0.449324	0.553946	0.0331621	304.148	2.29496	0	393.387	31.5715	25.1176	98.9349	39180	39197	38757	39363	 52
DATA	1449024912	500000000	169976232	255	1	2015-12-02	10:55:12:500	0.0861316	0.127652	15.7644	693.632	1274.67	22.944	30.2236	101.152	0.456797	0.531527	0.0375214	304.197	2.29496	0	393.043	31.7805	25.2228	98.9374	39168	39198	38756	39363	 55
DATA	1449024912	600000000	169976262	255	1	2015-12-02	10:55:12:600	0.0861455	0.127859	15.7678	693.782	1277.66	22.998	30.2236	101.152	0.441851	0.531527	0.0400124	304.216	2.29506	0	393.151	31.857	25.2287	98.9377	39169	39197	38758	39363	 17
DATA	1449024912	700000000	169976292	255	1	2015-12-02	10:55:12:700	0.0861308	0.127828	15.7642	693.627	1277.2	22.9896	30.2236	101.152	0.393272	0.524054	0.0362759	304.123	2.29506	0	393.048	31.8443	25.2164	98.9363	39175	39197	38757	39363	 55
DATA	1449024912	800000000	169976322	255	1	2015-12-02	10:55:12:800	0.0861304	0.12765	15.7641	693.623	1274.65	22.9437	30.2197	101.152	0.367119	0.497898	0.0356531	304.197	2.29496	0	393.038	31.7801	25.2	98.9324	39159	39195	38755	39362	165
DATA	1449024912	900000000	169976352	255	1	2015-12-02	10:55:12:900	0.0861588	0.1281	15.7708	693.917	1281.13	23.0603	30.2197	101.152	0.441851	0.494162	0.0356531	304.253	2.29506	0	393.226	31.9433	25.2859	98.9338	39143	39196	38754	39361	242
DATA	1449024913	0	169976382	255	1	2015-12-02	10:55:13:000	0.0861798	0.128458	15.7754	694.119	1286.24	23.1523	30.2158	101.152	0.471743	0.482952	0.0350304	304.272	2.29516	0	393.318	32.0689	25.3946	98.9352	39123	39196	38751	39361	215
DATA	1449024913	100000000	169976412	255	1	2015-12-02	10:55:13:100	0.0862279	0.128766	15.7864	694.602	1290.65	23.2317	30.2158	101.152	0.512844	0.46427	0.0331621	304.303	2.29516	0	393.578	32.1778	25.3785	98.9327	39146	39195	38751	39360	 34
DATA	1449024913	200000000	169976442	255	1	2015-12-02	10:55:13:200	0.0862027	0.12822	15.7808	694.356	1282.82	23.0908	30.2119	101.152	0.501635	0.426905	0.0393896	304.272	2.29516	0	393.45	31.9836	25.282	98.9302	39151	39194	38752	39360	175
DATA	1449024913	300000000	169976472	255	1	2015-12-02	10:55:13:300	0.0861955	0.128129	15.7792	694.284	1281.53	23.0675	30.2119	101.152	0.456797	0.449324	0.0437489	304.26	2.29506	0	393.41	31.9513	25.2693	98.9288	39163	39196	38751	39361	 14
DATA	1449024913	400000000	169976502	255	1	2015-12-02	10:55:13:400	0.0862123	0.127705	15.7832	694.463	1275.46	22.9582	30.2119	101.152	0.445587	0.438114	0.0400124	304.247	2.29506	0	393.514	31.8002	25.0652	98.9313	39196	39195	38752	39360	 52
DATA	1449024913	500000000	169976532	255	1	2015-12-02	10:55:13:500	0.0861857	0.12719	15.7771	694.193	1268.07	22.8253	30.2079	101.157	0.382065	0.482952	0.0325394	304.197	2.29506	0	393.353	31.6154	25.1343	98.9338	39200	39195	38751	39362	 43
DATA	1449024913	600000000	169976562	255	1	2015-12-02	10:55:13:600	0.0862404	0.12707	15.7898	694.751	1266.36	22.7945	30.2079	101.152	0.449324	0.542736	0.0300484	304.048	2.29506	0	393.664	31.5723	25.0822	98.9363	39208	39196	38752	39362	 48
DATA	1449024913	700000000	169976592	255	1	2015-12-02	10:55:13:700	0.0862563	0.126931	15.7935	694.913	1264.36	22.7585	30.2079	101.152	0.441851	0.535263	0.0300484	304.067	2.29506	0	393.749	31.5219	25.0788	98.9363	39190	39197	38753	39363	115
DATA	1449024913	800000000	169976622	255	1	2015-12-02	10:55:13:800	0.0862204	0.127382	15.7853	694.551	1270.84	22.875	30.204	101.157	0.445587	0.561419	0.0325394	304.141	2.29506	0	393.563	31.6849	25.1569	98.9363	39177	39197	38756	39363	 15
DATA	1449024913	900000000	169976652	255	1	2015-12-02	10:55:13:900	0.0861636	0.127662	15.7719	693.962	1274.82	22.9468	30.204	101.152	0.475479	0.542736	0.0325394	304.173	2.29506	0	393.214	31.7831	25.1763	98.9338	39178	39197	38754	39362	 77
DATA	1449024914	0	169976682	255	1	2015-12-02	10:55:14:000	0.0861964	0.127592	15.7797	694.305	1273.84	22.9292	30.2002	101.152	0.471743	0.524054	0.0325394	304.141	2.29506	0	393.423	31.7599	25.1898	98.9338	39177	39197	38754	39363	238
DATA	1449024914	100000000	169976712	255	1	2015-12-02	10:55:14:100	0.086185	0.127639	15.7768	694.179	1274.49	22.9409	30.2002	101.152	0.434378	0.509108	0.0350304	304.179	2.29506	0	393.329	31.7742	25.2019	98.9313	39159	39196	38753	39362	 40
DATA	1449024914	200000000	169976742	255	1	2015-12-02	10:55:14:200	0.0861907	0.128003	15.7782	694.239	1279.72	23.0349	30.2002	101.157	0.415691	0.494162	0.0375214	304.253	2.29506	0	393.371	31.9051	25.2327	98.9338	39169	39196	38752	39362	 77
DATA	1449024914	300000000	169976772	255	1	2015-12-02	10:55:14:300	0.0862399	0.127788	15.7896	694.744	1276.64	22.9796	30.1963	101.157	0.426905	0.497898	0.0368986	304.229	2.29506	0	393.658	31.8286	25.1541	98.9363	39189	39197	38752	39363	197
DATA	1449024914	400000000	169976802	255	1	2015-12-02	10:55:14:400	0.0862528	0.127367	15.7925	694.869	1270.59	22.8707	30.1963	101.152	0.426905	0.486689	0.0325394	304.154	2.29506	0	393.706	31.6759	25.1218	98.9338	39190	39197	38752	39362	135
DATA	1449024914	500000000	169976832	255	1	2015-12-02	10:55:14:500	0.0862283	0.127381	15.787	694.63	1270.82	22.8747	30.1924	101.157	0.400745	0.497898	0.0350304	304.092	2.29506	0	393.589	31.6829	25.1436	98.9338	39187	39196	38754	39362	 29
DATA	1449024914	600000000	169976862	255	1	2015-12-02	10:55:14:600	0.0861743	0.127415	15.7744	694.074	1271.29	22.8833	30.1924	101.152	0.385799	0.494162	0.0344076	304.148	2.29506	0	393.262	31.6938	25.1403	98.9338	39173	39196	38754	39362	114
DATA	1449024914	700000000	169976892	255	1	2015-12-02	10:55:14:700	0.0861917	0.127786	15.7785	694.252	1276.62	22.9792	30.1924	101.157	0.423164	0.468006	0.0344076	304.154	2.29506	0	393.369	31.8271	25.2234	98.9313	39184	39195	38753	39361	117
DATA	1449024914	800000000	169976922	255	1	2015-12-02	10:55:14:800	0.0861785	0.127395	15.7754	694.119	1271	22.8781	30.1884	101.152	0.385799	0.438114	0.0387669	304.166	2.29506	0	393.287	31.6866	25.1301	98.9313	39184	39195	38752	39361	244
DATA	1449024914	900000000	169976952	255	1	2015-12-02	10:55:14:900	0.0861966	0.127457	15.7795	694.298	1271.88	22.8939	30.1884	101.152	0.382065	0.505371	0.0400124	304.21	2.29506	0	393.378	31.7076	25.162	98.9313	39197	39195	38752	39361	 21
DATA	1449024915	0	169976982	255	1	2015-12-02	10:55:15:000	0.0862323	0.127081	15.7881	694.675	1266.53	22.7976	30.1846	101.152	0.400745	0.516581	0.0393896	304.166	2.29506	0	393.606	31.5754	25.0204	98.9313	39219	39196	38748	39361	233
DATA	1449024915	100000000	169977012	255	1	2015-12-02	10:55:15:100	0.0863109	0.126643	15.8062	695.471	1260.26	22.6846	30.1884	101.157	0.355907	0.497898	0.0368986	304.054	2.29516	0	394.036	31.4173	24.9847	98.9377	39222	39196	38749	39363	128
DATA	1449024915	200000000	169977042	255	1	2015-12-02	10:55:15:200	0.086327	0.126642	15.81	695.639	1260.24	22.6843	30.1846	101.152	0.370853	0.550209	0.0368986	303.93	2.29516	0	394.135	31.4172	25.0319	98.9377	39213	39197	38750	39363	135
DATA	1449024915	300000000	169977072	255	1	2015-12-02	10:55:15:300	0.0863096	0.12682	15.8059	695.461	1262.8	22.7303	30.1807	101.152	0.359646	0.535263	0.0319166	303.979	2.29506	0	394.036	31.481	25.0175	98.9363	39219	39197	38748	39363	206
DATA	1449024915	400000000	169977102	255	1	2015-12-02	10:55:15:400	0.086366	0.126578	15.8191	696.04	1259.34	22.6682	30.1807	101.152	0.340961	0.471743	0.0312939	304.011	2.29506	0	394.365	31.3951	25.0356	98.9388	39200	39199	38751	39365	239
DATA	1449024915	500000000	169977132	255	1	2015-12-02	10:55:15:500	0.0863044	0.127206	15.8046	695.404	1268.31	22.8296	30.1807	101.157	0.374592	0.494162	0.0356531	303.986	2.29516	0	394	31.6182	25.1445	98.9403	39180	39197	38752	39363	143
DATA	1449024915	600000000	169977162	255	1	2015-12-02	10:55:15:600	0.0862672	0.127572	15.7958	695.017	1273.54	22.9237	30.1768	101.152	0.378326	0.434378	0.0443716	304.098	2.29506	0	393.774	31.7479	25.2019	98.9363	39166	39197	38752	39363	135
